IndividualID,Date,Experiment1,Experiment2,Experiment3,Phase,Phase2,DPI,Sex,Weight_with_bag,BdLoad_1_Capture,BdLoad,BsalLoad,Shedding_coded,Shedding,Crickets,Other,Death,Death_revised,Death_censor,Complete_Experiment1,DiedExp1,BdExposed
FS1,16-Jun,CONTROL_noitraconazole,control,CONTROL_noitraconazole,1_Capture,1_Capture,0,NA,NA,196.63,196.63,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS10,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,379.04,379.04,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS11,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,2261.44,2261.44,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS12,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,27.8,27.8,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS13,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,293.45,293.45,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS14,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS15,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,2763.1,2763.1,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS16,16-Jun,Bsal_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,6.7,6.7,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS17,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,2071.6,2071.6,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS18,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,178.5,178.5,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS19,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,9147.3,9147.3,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS2,16-Jun,CONTROL_negative,control,CONTROL_negative,1_Capture,1_Capture,0,NA,NA,168.62,168.62,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS20,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,15.5,15.5,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS3,16-Jun,Bd_ONLY,ALKL1,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS4,16-Jun,CONTROL_negative,control,CONTROL_negative,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS5,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,6.6,6.6,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS16,16-Jul,Bsal_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS16,8/1/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,7,NA,NA,6.7,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS8,16-Jun,Bsal_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
FS9,16-Jun,Bd_Bsal,ALKL1,None,1_Capture,1_Capture,0,NA,NA,130.8,130.8,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP1,16-Jun,CONTROL_noitraconazole,control,CONTROL_noitraconazole,1_Capture,1_Capture,0,NA,NA,2.76,2.76,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS16,8/8/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,14,NA,2.31,6.7,0,225.2791138,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP11,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP12,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,6.42,6.42,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP13,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,78.35,78.35,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP14,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,18.71,18.71,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP15,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,23.2,23.2,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP16,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,13.5,13.5,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP17,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,56.7,56.7,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP18,16-Jun,Bsal_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,75.1,75.1,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP19,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP2,16-Jun,CONTROL_noitraconazole,control,CONTROL_noitraconazole,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP20,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,3.91,3.91,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP21,16-Jun,Bsal_BdLater,ALKL1,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP22,16-Jun,Bd_ONLY,ALKL1,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP23,16-Jun,CONTROL_noitraconazole,control,CONTROL_noitraconazole,1_Capture,1_Capture,0,NA,NA,7.4,7.4,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP24,16-Jun,CONTROL_noitraconazole,control,CONTROL_noitraconazole,1_Capture,1_Capture,0,NA,NA,184.1006118,184.1006118,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP25,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS16,8/10/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,16,NA,NA,6.7,0,23.08999666,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP27,16-Jun,CONTROL_negative,control,CONTROL_negative,1_Capture,1_Capture,0,NA,NA,20.53,20.53,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP28,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,86.2,86.2,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP29,16-Jun,CONTROL_negative,control,CONTROL_negative,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP3,16-Jun,CONTROL_negative,control,CONTROL_negative,1_Capture,1_Capture,0,NA,NA,9.6,9.6,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP30,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,6.5,6.5,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS16,8/15/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,21,NA,2.31,6.7,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP32,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS16,8/23/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,29,NA,2.22,6.7,0,28.40263773,yes,dark_hands,NA,NA,NA,dead,0,No,NA,yes
GP34,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,6.8,6.8,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP35,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,12.97797083,12.97797083,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP36,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,15.5,15.5,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP37,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP38,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP39,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP4,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,12.2,12.2,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP40,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,12.24,12.24,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP41,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,30.3,30.3,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP42,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,2.83,2.83,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP5,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,85.8,85.8,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS16,8/30/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,36,NA,2.08,6.7,0,50.17496506,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP7,16-Jun,CONTROL_negative,control,CONTROL_negative,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP8,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP9,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD1,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD10,16-Jun,Bsal_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,5.91,5.91,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,16-Jun,CONTROL_noitraconazole,control,CONTROL_noitraconazole,1_Capture,1_Capture,0,NA,NA,52.32,52.32,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS16,9/5/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,41,NA,2.08,6.7,0,1215.300345,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
SD4,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD5,16-Jun,Bd_BsalLater,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
SD6,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD7,16-Jun,Bd_ONLY,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD8,16-Jun,Bd_Bsal,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD9,16-Jun,Bsal_BdLater,None,None,1_Capture,1_Capture,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
FS1,16-Jul,CONTROL_noitraconazole,control,CONTROL_noitraconazole,2_After_itra,2_After_itra,0,NA,NA,0,13902.92699,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS10,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS11,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS12,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS13,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS14,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS15,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS16,9/12/2016,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,48,NA,2.4,6.7,0,195.7638344,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS17,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS18,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS19,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS2,16-Jul,CONTROL_negative,control,CONTROL_negative,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS20,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS3,16-Jul,Bd_ONLY,ALKL1,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS4,16-Jul,CONTROL_negative,control,CONTROL_negative,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS5,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS16,9/19/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,55,NA,2.01,6.7,0,22877.83659,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS16,9/26/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,64,NA,2.03,6.7,0,216.23,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
FS8,16-Jul,Bsal_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,alive,0,No,NA,no
FS9,16-Jul,Bd_Bsal,ALKL1,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP1,16-Jul,CONTROL_noitraconazole,control,CONTROL_noitraconazole,2_After_itra,2_After_itra,0,NA,NA,0,272.1716773,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS16,9/29/16,Bsal_ONLY,None,None,3_Experiment1,3_Experiment1,67,NA,NA,6.7,0,51.23,notvisible,NA,NA,NA,Euthanized_9/29/16,dead,0,No,NA,yes
GP11,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP12,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP13,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP14,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP15,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP16,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP17,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP18,16-Jul,Bsal_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
GP19,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP2,16-Jul,CONTROL_noitraconazole,control,CONTROL_noitraconazole,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP20,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP21,16-Jul,Bsal_BdLater,ALKL1,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP22,16-Jul,Bd_ONLY,ALKL1,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP23,16-Jul,CONTROL_noitraconazole,control,CONTROL_noitraconazole,2_After_itra,2_After_itra,0,NA,NA,0,654.8182043,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP24,16-Jul,CONTROL_noitraconazole,control,CONTROL_noitraconazole,2_After_itra,2_After_itra,0,NA,NA,184.1006118,3531.8,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP25,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
FS6,16-Jun,Bsal_ONLY,ALKL1,None,1_Capture,1_Capture,0,NA,NA,44733.2,44733.2,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP27,16-Jul,CONTROL_negative,control,CONTROL_negative,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP28,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP29,16-Jul,CONTROL_negative,control,CONTROL_negative,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP3,16-Jul,CONTROL_negative,control,CONTROL_negative,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP30,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS6,16-Jul,Bsal_ONLY,ALKL1,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP32,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
FS6,8/1/2016,Bsal_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,7,NA,NA,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
GP34,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP35,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP36,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
GP37,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP38,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
GP39,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP4,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP40,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
GP41,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP42,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
GP5,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,yes
FS6,8/8/2016,Bsal_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,14,NA,2.15,44733.2,0,0,yes,dark_limbs,NA,NA,NA,dead,0,No,NA,yes
GP7,16-Jul,CONTROL_negative,control,CONTROL_negative,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
GP8,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
GP9,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD1,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD10,16-Jul,Bsal_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,alive,0,completed_coinfectionexp1,SurvivedExp1,yes
SD2,16-Jul,CONTROL_noitraconazole,control,CONTROL_noitraconazole,2_After_itra,2_After_itra,0,NA,NA,52.32,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS6,8/10/2016,Bsal_ONLY,ALKL1,None,3_Experiment1,3_Experiment1,16,NA,NA,44733.2,0,0,notvisible,NA,NA,NA,NA,dead,0,No,NA,yes
SD4,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,No,NA,no
SD5,16-Jul,Bd_BsalLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
SD6,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD7,16-Jul,Bd_ONLY,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD8,16-Jul,Bd_Bsal,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,no
SD9,16-Jul,Bsal_BdLater,None,None,2_After_itra,2_After_itra,0,NA,NA,0,0,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,no
FS1,8/1/2016,CONTROL_noitraconazole,control,CONTROL_noitraconazole,3_Experiment1,3_Experiment1,7,NA,NA,196.63,0.981190693,0,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS10,8/1/2016,Bd_Bsal,None,None,3_Experiment1,3_Experiment1,7,NA,NA,379.04,1.660278247,10.22422616,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS11,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,2261.44,1.717174702,202.1783675,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
FS12,8/1/2016,Bd_BsalLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,27.8,0,12.31706058,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,DiedExp1,yes
FS13,8/1/2016,Bsal_BdLater,None,None,3_Experiment1,3_Experiment1,7,NA,NA,293.45,3.280102139,7.11285547,notvisible,NA,NA,NA,NA,,0,completed_coinfectionexp1,SurvivedExp1,yes
